Bench1:  184 All:  183
No tmp folder to clear
---------- Run #0 ----------
--- Run #0 of Baseline
# Collect Benchmarks in Dir: /lib/bytesutil
## Collect Benchmarks in File: fast_string_matcher_timing_test.go
## Collect Benchmarks in File: fast_string_transformer_timing_test.go
## Collect Benchmarks in File: internstring_timing_test.go
## Collect Benchmarks in File: bytesutil_timing_test.go
# Collect Benchmarks in Dir: /lib/promrelabel
## Collect Benchmarks in File: graphite_timing_test.go
## Collect Benchmarks in File: if_expression_timing_test.go
## Collect Benchmarks in File: relabel_timing_test.go
# Collect Benchmarks in Dir: /lib/fasttime
## Collect Benchmarks in File: fasttime_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/csvimport
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/streamaggr
## Collect Benchmarks in File: deduplicator_timing_test.go
## Collect Benchmarks in File: streamaggr_timing_test.go
## Collect Benchmarks in File: dedup_timing_test.go
# Collect Benchmarks in Dir: /lib/mergeset
## Collect Benchmarks in File: encoding_timing_test.go
## Collect Benchmarks in File: table_search_timing_test.go
# Collect Benchmarks in Dir: /app/vmselect/promql
## Collect Benchmarks in File: rollup_timing_test.go
# Collect Benchmarks in Dir: /lib/promscrape
## Collect Benchmarks in File: config_timing_test.go
## Collect Benchmarks in File: scrapework_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/datadogv1
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /app/vlinsert/elasticsearch
## Collect Benchmarks in File: elasticsearch_timing_test.go
# Collect Benchmarks in Dir: /lib/regexutil
## Collect Benchmarks in File: promregex_timing_test.go
## Collect Benchmarks in File: regex_timing_test.go
# Collect Benchmarks in Dir: /app/vmselect/prometheus
## Collect Benchmarks in File: federate_timing_test.go
# Collect Benchmarks in Dir: /lib/storage
## Collect Benchmarks in File: index_db_timing_test.go
## Collect Benchmarks in File: storage_timing_test.go
## Collect Benchmarks in File: table_search_timing_test.go
## Collect Benchmarks in File: tag_filters_timing_test.go
## Collect Benchmarks in File: dedup_timing_test.go
## Collect Benchmarks in File: part_search_timing_test.go
## Collect Benchmarks in File: block_stream_reader_timing_test.go
## Collect Benchmarks in File: block_stream_writer_timing_test.go
## Collect Benchmarks in File: table_timing_test.go
## Collect Benchmarks in File: inmemory_part_timing_test.go
## Collect Benchmarks in File: merge_timing_test.go
# Collect Benchmarks in Dir: /lib/stringsutil
## Collect Benchmarks in File: less_natural_timing_test.go
## Collect Benchmarks in File: stringsutil_timing_test.go
# Collect Benchmarks in Dir: /lib/promscrape/discovery/kubernetes
## Collect Benchmarks in File: pod_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/graphite
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/persistentqueue
## Collect Benchmarks in File: fastqueue_timing_test.go
## Collect Benchmarks in File: persistentqueue_timing_test.go
# Collect Benchmarks in Dir: /lib/bloomfilter
## Collect Benchmarks in File: filter_timing_test.go
# Collect Benchmarks in Dir: /lib/promscrape/discoveryutils
## Collect Benchmarks in File: utils_timing_test.go
# Collect Benchmarks in Dir: /lib/prompbmarshal
## Collect Benchmarks in File: prompbmarshal_timing_test.go
# Collect Benchmarks in Dir: /app/vmalert/datasource
## Collect Benchmarks in File: vm_prom_api_timing_test.go
# Collect Benchmarks in Dir: /app/vlinsert/loki
## Collect Benchmarks in File: loki_json_timing_test.go
## Collect Benchmarks in File: loki_protobuf_timing_test.go
# Collect Benchmarks in Dir: /lib/promutils
## Collect Benchmarks in File: labels_timing_test.go
## Collect Benchmarks in File: labelscompressor_timing_test.go
# Collect Benchmarks in Dir: /lib/tenantmetrics
## Collect Benchmarks in File: counter_map_timing_test.go
# Collect Benchmarks in Dir: /lib/fs
## Collect Benchmarks in File: reader_at_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/vmimport
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/encoding
## Collect Benchmarks in File: encoding_timing_test.go
## Collect Benchmarks in File: int_timing_test.go
## Collect Benchmarks in File: nearest_delta2_timing_test.go
## Collect Benchmarks in File: nearest_delta_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/datadogv2
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/newrelic
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/opentelemetry/stream
## Collect Benchmarks in File: streamparser_timing_test.go
# Collect Benchmarks in Dir: /lib/blockcache
## Collect Benchmarks in File: blockcache_timing_test.go
# Collect Benchmarks in Dir: /app/vmselect/netstorage
## Collect Benchmarks in File: netstorage_timing_test.go
# Collect Benchmarks in Dir: /lib/uint64set
## Collect Benchmarks in File: uint64set_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/influx
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/opentsdb
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /app/vmagent/remotewrite
## Collect Benchmarks in File: pendingseries_timing_test.go
# Collect Benchmarks in Dir: /lib/decimal
## Collect Benchmarks in File: decimal_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/prometheus
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/opentsdbhttp
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/prompb
## Collect Benchmarks in File: prompb_timing_test.go
# Collect Benchmarks in Dir: /lib/logstorage
## Collect Benchmarks in File: hash128_timing_test.go
## Collect Benchmarks in File: hash_tokenizer_timing_test.go
## Collect Benchmarks in File: inmemory_part_timing_test.go
## Collect Benchmarks in File: tokenizer_timing_test.go
## Collect Benchmarks in File: values_encoder_timing_test.go
## Collect Benchmarks in File: log_rows_timing_test.go
## Collect Benchmarks in File: stream_id_timing_test.go
## Collect Benchmarks in File: pattern_timing_test.go
## Collect Benchmarks in File: bitmap_timing_test.go
## Collect Benchmarks in File: block_timing_test.go
## Collect Benchmarks in File: filter_timing_test.go
## Collect Benchmarks in File: encoding_timing_test.go
#####################
## Shuffle Benchmarks
#####################
### Execute Benchmark: /lib/streamaggr/dedup_timing_test.go::BenchmarkDedupAggr
x is 1
Changing directory to dir2: /home/benchUser/latest/lib/streamaggr
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkDedupAggr$]
Benchmark 2 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/streamaggr
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkDedupAggr/samplesPerPush_1-2         	 1912084	       603.5 ns/op	   3.31 MB/s	       0 B/op	       0 allocs/op
BenchmarkDedupAggr/samplesPerPush_1000-2      	   12772	     91277 ns/op	  21.91 MB/s	       6 B/op	       0 allocs/op
BenchmarkDedupAggr/samplesPerPush_10000-2     	    1021	   1159017 ns/op	  17.26 MB/s	    1016 B/op	       1 allocs/op
BenchmarkDedupAggr/samplesPerPush_10000-2     	     913	   1171723 ns/op	  17.07 MB/s	    1136 B/op	       1 allocs/op
BenchmarkDedupAggr/samplesPerPush_10000-2     	     938	   1172740 ns/op	  17.05 MB/s	    1106 B/op	       1 allocs/op
BenchmarkDedupAggr/samplesPerPush_10000-2     	     928	   1179343 ns/op	  16.96 MB/s	    1118 B/op	       1 allocs/op
BenchmarkDedupAggr/samplesPerPush_10000-2     	     930	   1178583 ns/op	  16.97 MB/s	    1116 B/op	       1 allocs/op
BenchmarkDedupAggr/samplesPerPush_100000-2    	      38	  27464818 ns/op	   7.28 MB/s	  208167 B/op	      88 allocs/op
BenchmarkDedupAggr/samplesPerPush_100000-2    	      40	  27770016 ns/op	   7.20 MB/s	  197369 B/op	      81 allocs/op
BenchmarkDedupAggr/samplesPerPush_100000-2    	      42	  27283889 ns/op	   7.33 MB/s	  188135 B/op	      78 allocs/op
BenchmarkDedupAggr/samplesPerPush_100000-2    	      43	  27565995 ns/op	   7.26 MB/s	  183888 B/op	      77 allocs/op
BenchmarkDedupAggr/samplesPerPush_100000-2    	      40	  27277889 ns/op	   7.33 MB/s	  197088 B/op	      80 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/streamaggr	55.048s

Result 1 parsed
Benchmark run succesful
1 / 183 done
### Execute Benchmark: /lib/storage/inmemory_part_timing_test.go::BenchmarkInmemoryPartInitFromRowsWorstCase
x is 0
Changing directory to dir1: /home/benchUser/other/lib/storage
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkInmemoryPartInitFromRowsWorstCase$]
Benchmark 1 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/storage
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkInmemoryPartInitFromRowsWorstCase-2   	      25	  48699103 ns/op	   2.05 MB/s	 1674741 B/op	       5 allocs/op
BenchmarkInmemoryPartInitFromRowsWorstCase-2   	      24	  49000454 ns/op	   2.04 MB/s	 1744540 B/op	       5 allocs/op
BenchmarkInmemoryPartInitFromRowsWorstCase-2   	      25	  48516547 ns/op	   2.06 MB/s	 1674792 B/op	       6 allocs/op
BenchmarkInmemoryPartInitFromRowsWorstCase-2   	      22	  49565561 ns/op	   2.02 MB/s	 1903068 B/op	       5 allocs/op
BenchmarkInmemoryPartInitFromRowsWorstCase-2   	      22	  49702796 ns/op	   2.01 MB/s	 1903127 B/op	       6 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/storage	10.959s

Result 1 parsed
Changing directory to dir2: /home/benchUser/latest/lib/storage
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkInmemoryPartInitFromRowsWorstCase$]
Benchmark 2 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/storage
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkInmemoryPartInitFromRowsWorstCase-2   	      22	  50912240 ns/op	   1.96 MB/s	 1903128 B/op	       6 allocs/op
BenchmarkInmemoryPartInitFromRowsWorstCase-2   	      22	  49330511 ns/op	   2.03 MB/s	 1903136 B/op	       6 allocs/op
BenchmarkInmemoryPartInitFromRowsWorstCase-2   	      22	  50580703 ns/op	   1.98 MB/s	 1903108 B/op	       6 allocs/op
BenchmarkInmemoryPartInitFromRowsWorstCase-2   	      22	  49775923 ns/op	   2.01 MB/s	 1903139 B/op	       6 allocs/op
BenchmarkInmemoryPartInitFromRowsWorstCase-2   	      22	  49589766 ns/op	   2.02 MB/s	 1903102 B/op	       6 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/storage	10.781s

Result 2 parsed
Benchmark run succesful
2 / 183 done
### Execute Benchmark: /lib/bloomfilter/filter_timing_test.go::BenchmarkFilterAdd
x is 0
Changing directory to dir1: /home/benchUser/other/lib/bloomfilter
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkFilterAdd$]
Benchmark 1 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/bloomfilter
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkFilterAdd/maxItems=1000-2         	    1658	    712933 ns/op	       2 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=1000-2         	    1671	    715974 ns/op	       2 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=1000-2         	    1677	    715210 ns/op	       2 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=1000-2         	    1686	    707816 ns/op	       2 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=1000-2         	    1677	    708872 ns/op	       2 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=10000-2        	    1634	    728866 ns/op	      25 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=10000-2        	    1648	    725735 ns/op	      24 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=10000-2        	    1651	    725292 ns/op	      24 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=10000-2        	    1636	    726019 ns/op	      25 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=10000-2        	    1641	    727162 ns/op	      25 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=100000-2       	    1550	    766279 ns/op	     264 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=100000-2       	    1551	    775739 ns/op	     264 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=100000-2       	    1532	    769769 ns/op	     267 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=100000-2       	    1558	    767323 ns/op	     263 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=100000-2       	    1552	    767974 ns/op	     264 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=1000000-2      	     892	   1357138 ns/op	    4500 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=1000000-2      	     885	   1368931 ns/op	    4535 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=1000000-2      	     872	   1370739 ns/op	    4603 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=1000000-2      	     832	   1427810 ns/op	    4824 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=1000000-2      	     861	   1379954 ns/op	    4662 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=10000000-2     	     210	   4861023 ns/op	  190523 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=10000000-2     	     238	   4880209 ns/op	  168108 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=10000000-2     	     241	   4870639 ns/op	  166016 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=10000000-2     	     226	   5340036 ns/op	  177035 B/op	       0 allocs/op
BenchmarkFilterAdd/maxItems=10000000-2     	     231	   4815418 ns/op	  173203 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/bloomfilter	33.699s

Result 1 parsed
Changing directory to dir2: /home/benchUser/latest/lib/bloomfilter
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkFilterAdd$]
