Bench1:  184 All:  182
No tmp folder to clear
---------- Run #0 ----------
--- Run #0 of Baseline
# Collect Benchmarks in Dir: /lib/protoparser/influx
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/promscrape/discoveryutils
## Collect Benchmarks in File: utils_timing_test.go
# Collect Benchmarks in Dir: /lib/tenantmetrics
## Collect Benchmarks in File: counter_map_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/datadogv1
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /app/vlinsert/elasticsearch
## Collect Benchmarks in File: elasticsearch_timing_test.go
# Collect Benchmarks in Dir: /app/vlinsert/opentelemetry
## Collect Benchmarks in File: opentelemetry_timing_test.go
# Collect Benchmarks in Dir: /lib/promscrape/discovery/kubernetes
## Collect Benchmarks in File: pod_timing_test.go
# Collect Benchmarks in Dir: /lib/regexutil
## Collect Benchmarks in File: promregex_timing_test.go
## Collect Benchmarks in File: regex_timing_test.go
# Collect Benchmarks in Dir: /lib/promrelabel
## Collect Benchmarks in File: graphite_timing_test.go
## Collect Benchmarks in File: if_expression_timing_test.go
## Collect Benchmarks in File: relabel_timing_test.go
# Collect Benchmarks in Dir: /lib/streamaggr
## Collect Benchmarks in File: dedup_timing_test.go
## Collect Benchmarks in File: deduplicator_timing_test.go
## Collect Benchmarks in File: streamaggr_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/graphite
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/stringsutil
## Collect Benchmarks in File: stringsutil_timing_test.go
## Collect Benchmarks in File: less_natural_timing_test.go
# Collect Benchmarks in Dir: /app/vmselect/promql
## Collect Benchmarks in File: rollup_timing_test.go
# Collect Benchmarks in Dir: /lib/decimal
## Collect Benchmarks in File: decimal_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/prometheus
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/blockcache
## Collect Benchmarks in File: blockcache_timing_test.go
# Collect Benchmarks in Dir: /lib/prompb
## Collect Benchmarks in File: prompb_timing_test.go
# Collect Benchmarks in Dir: /lib/fs
## Collect Benchmarks in File: reader_at_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/opentsdb
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /app/vlinsert/loki
## Collect Benchmarks in File: loki_protobuf_timing_test.go
## Collect Benchmarks in File: loki_json_timing_test.go
# Collect Benchmarks in Dir: /app/vmagent/remotewrite
## Collect Benchmarks in File: pendingseries_timing_test.go
# Collect Benchmarks in Dir: /app/vmselect/prometheus
## Collect Benchmarks in File: federate_timing_test.go
# Collect Benchmarks in Dir: /lib/encoding
## Collect Benchmarks in File: nearest_delta_timing_test.go
## Collect Benchmarks in File: encoding_timing_test.go
## Collect Benchmarks in File: int_timing_test.go
## Collect Benchmarks in File: nearest_delta2_timing_test.go
# Collect Benchmarks in Dir: /lib/fasttime
## Collect Benchmarks in File: fasttime_timing_test.go
# Collect Benchmarks in Dir: /lib/storage
## Collect Benchmarks in File: tag_filters_timing_test.go
## Collect Benchmarks in File: block_stream_reader_timing_test.go
## Collect Benchmarks in File: inmemory_part_timing_test.go
## Collect Benchmarks in File: part_search_timing_test.go
## Collect Benchmarks in File: block_stream_writer_timing_test.go
## Collect Benchmarks in File: merge_timing_test.go
## Collect Benchmarks in File: storage_timing_test.go
## Collect Benchmarks in File: table_search_timing_test.go
## Collect Benchmarks in File: index_db_timing_test.go
## Collect Benchmarks in File: table_timing_test.go
# Collect Benchmarks in Dir: /lib/bytesutil
## Collect Benchmarks in File: bytesutil_timing_test.go
## Collect Benchmarks in File: fast_string_matcher_timing_test.go
## Collect Benchmarks in File: fast_string_transformer_timing_test.go
## Collect Benchmarks in File: internstring_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/newrelic
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/mergeset
## Collect Benchmarks in File: table_search_timing_test.go
## Collect Benchmarks in File: encoding_timing_test.go
# Collect Benchmarks in Dir: /lib/promutils
## Collect Benchmarks in File: labelscompressor_timing_test.go
## Collect Benchmarks in File: labels_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/datadogv2
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/csvimport
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /app/vmalert/datasource
## Collect Benchmarks in File: vm_prom_api_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/vmimport
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/logstorage
## Collect Benchmarks in File: tokenizer_timing_test.go
## Collect Benchmarks in File: filter_timing_test.go
## Collect Benchmarks in File: inmemory_part_timing_test.go
## Collect Benchmarks in File: log_rows_timing_test.go
## Collect Benchmarks in File: bitmap_timing_test.go
## Collect Benchmarks in File: encoding_timing_test.go
## Collect Benchmarks in File: hash128_timing_test.go
## Collect Benchmarks in File: pattern_timing_test.go
## Collect Benchmarks in File: stream_id_timing_test.go
## Collect Benchmarks in File: hash_tokenizer_timing_test.go
## Collect Benchmarks in File: values_encoder_timing_test.go
## Collect Benchmarks in File: block_timing_test.go
# Collect Benchmarks in Dir: /lib/persistentqueue
## Collect Benchmarks in File: fastqueue_timing_test.go
## Collect Benchmarks in File: persistentqueue_timing_test.go
# Collect Benchmarks in Dir: /lib/promscrape
## Collect Benchmarks in File: config_timing_test.go
## Collect Benchmarks in File: scrapework_timing_test.go
# Collect Benchmarks in Dir: /lib/uint64set
## Collect Benchmarks in File: uint64set_timing_test.go
# Collect Benchmarks in Dir: /app/vmselect/netstorage
## Collect Benchmarks in File: netstorage_timing_test.go
# Collect Benchmarks in Dir: /lib/bloomfilter
## Collect Benchmarks in File: filter_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/opentelemetry/stream
## Collect Benchmarks in File: streamparser_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/opentsdbhttp
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/prompbmarshal
## Collect Benchmarks in File: prompbmarshal_timing_test.go
#####################
## Shuffle Benchmarks
#####################
### Execute Benchmark: /lib/uint64set/uint64set_timing_test.go::BenchmarkIntersectNoOverlap
x is 0
Changing directory to dir1: /home/benchUser/other/lib/uint64set
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkIntersectNoOverlap$]
Benchmark 1 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/uint64set
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkIntersectNoOverlap/items_1000-2         	   28716	     42394 ns/op	  47.18 MB/s	   17981 B/op	      13 allocs/op
BenchmarkIsAutoMetricMiss-2   	45870456	        25.78 ns/op	  38.79 MB/s	       0 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/promscrape	6.078s

Result 1 parsed
Changing directory to dir2: /home/benchUser/latest/lib/promscrape
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkIsAutoMetricMiss$]
Benchmark 2 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/promscrape
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkIsAutoMetricMiss-2   	45744567	        25.73 ns/op	  38.87 MB/s	       0 B/op	       0 allocs/op
BenchmarkIsAutoMetricMiss-2   	46102912	        25.75 ns/op	  38.84 MB/s	       0 B/op	       0 allocs/op
BenchmarkIsAutoMetricMiss-2   	46535554	        25.73 ns/op	  38.87 MB/s	       0 B/op	       0 allocs/op
BenchmarkIsAutoMetricMiss-2   	46209678	        25.83 ns/op	  38.72 MB/s	       0 B/op	       0 allocs/op
BenchmarkIsAutoMetricMiss-2   	45198798	        25.75 ns/op	  38.84 MB/s	       0 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/promscrape	6.078s

Result 2 parsed
Benchmark run succesful
50 / 182 done
### Execute Benchmark: /lib/protoparser/prometheus/parser_timing_test.go::BenchmarkAreIdenticalSeriesFast
x is 0
Changing directory to dir1: /home/benchUser/other/lib/protoparser/prometheus
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkAreIdenticalSeriesFast$]
Benchmark 1 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/protoparser/prometheus
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkAreIdenticalSeriesFast/identical-series-no-timestamps-2         	 1289090	       930.3 ns/op	2174.56 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-no-timestamps-2         	 1291179	       927.9 ns/op	2180.27 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-no-timestamps-2         	 1287547	       929.8 ns/op	2175.70 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-no-timestamps-2         	 1288671	       930.3 ns/op	2174.64 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-no-timestamps-2         	 1283826	       929.4 ns/op	2176.76 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-no-timestamps-2         	 1218982	       989.5 ns/op	2044.39 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-no-timestamps-2         	 1216322	       983.7 ns/op	2056.50 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-no-timestamps-2         	 1218030	       985.5 ns/op	2052.78 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-no-timestamps-2         	 1219466	       985.9 ns/op	2051.86 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-no-timestamps-2         	 1214061	       984.5 ns/op	2054.88 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-with-timestamps-2       	  642156	      1871 ns/op	3541.79 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-with-timestamps-2       	  637578	      1868 ns/op	3547.86 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-with-timestamps-2       	  640609	      1873 ns/op	3538.50 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-with-timestamps-2       	  639728	      1870 ns/op	3543.72 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-with-timestamps-2       	  638254	      1864 ns/op	3555.42 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-with-timestamps-2       	  585926	      2046 ns/op	3238.73 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-with-timestamps-2       	  585388	      2045 ns/op	3239.80 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-with-timestamps-2       	  583870	      2048 ns/op	3235.60 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-with-timestamps-2       	  584990	      2045 ns/op	3239.54 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-with-timestamps-2       	  580792	      2047 ns/op	3236.74 MB/s	       0 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/protoparser/prometheus	33.886s

Result 1 parsed
Changing directory to dir2: /home/benchUser/latest/lib/protoparser/prometheus
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkAreIdenticalSeriesFast$]
Benchmark 2 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/protoparser/prometheus
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkAreIdenticalSeriesFast/identical-series-no-timestamps-2         	 1287618	       933.6 ns/op	2166.96 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-no-timestamps-2         	 1290456	       933.7 ns/op	2166.65 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-no-timestamps-2         	 1286044	       932.6 ns/op	2169.18 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-no-timestamps-2         	 1285528	       930.8 ns/op	2173.34 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-no-timestamps-2         	 1291803	       931.6 ns/op	2171.60 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-no-timestamps-2         	 1220650	       983.7 ns/op	2056.56 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-no-timestamps-2         	 1219338	       984.0 ns/op	2055.97 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-no-timestamps-2         	 1221082	       982.0 ns/op	2060.03 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-no-timestamps-2         	 1220911	       985.1 ns/op	2053.69 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-no-timestamps-2         	 1220884	       981.9 ns/op	2060.28 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-with-timestamps-2       	  645228	      1859 ns/op	3564.36 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-with-timestamps-2       	  643833	      1864 ns/op	3554.59 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-with-timestamps-2       	  632770	      1866 ns/op	3550.54 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-with-timestamps-2       	  642765	      1859 ns/op	3564.21 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/identical-series-with-timestamps-2       	  643146	      1862 ns/op	3558.59 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-with-timestamps-2       	  578977	      2066 ns/op	3207.35 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-with-timestamps-2       	  580162	      2067 ns/op	3205.15 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-with-timestamps-2       	  580249	      2098 ns/op	3158.44 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-with-timestamps-2       	  576510	      2066 ns/op	3207.72 MB/s	       0 B/op	       0 allocs/op
BenchmarkAreIdenticalSeriesFast/different-series-with-timestamps-2       	  581140	      2061 ns/op	3214.23 MB/s	       0 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/protoparser/prometheus	33.899s

Result 2 parsed
Benchmark run succesful
51 / 182 done
### Execute Benchmark: /lib/mergeset/encoding_timing_test.go::BenchmarkInmemoryBlockUnmarshal
x is 1
Changing directory to dir2: /home/benchUser/latest/lib/mergeset
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkInmemoryBlockUnmarshal$]
Error while executing command '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkInmemoryBlockUnmarshal$]
/lib/mergeset/encoding_timing_test.go::BenchmarkInmemoryBlockUnmarshal timed out after 10s
Changing directory to dir1: /home/benchUser/other/lib/mergeset
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkInmemoryBlockUnmarshal$]
Error while executing command '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkInmemoryBlockUnmarshal$]
/lib/mergeset/encoding_timing_test.go::BenchmarkInmemoryBlockUnmarshal timed out after 10s
Benchmark run succesful
52 / 182 done
### Execute Benchmark: /lib/encoding/nearest_delta2_timing_test.go::BenchmarkUnmarshalInt64NearestDelta2
x is 1
Changing directory to dir2: /home/benchUser/latest/lib/encoding
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkUnmarshalInt64NearestDelta2$]
Benchmark 2 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/encoding
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkUnmarshalInt64NearestDelta2-2   	   40264	     30947 ns/op	 264.71 MB/s	       3 B/op	       0 allocs/op
BenchmarkUnmarshalInt64NearestDelta2-2   	   40543	     30009 ns/op	 272.99 MB/s	       4 B/op	       0 allocs/op
BenchmarkUnmarshalInt64NearestDelta2-2   	   40060	     30258 ns/op	 270.73 MB/s	       3 B/op	       0 allocs/op
BenchmarkUnmarshalInt64NearestDelta2-2   	   39630	     29926 ns/op	 273.75 MB/s	       3 B/op	       0 allocs/op
BenchmarkUnmarshalInt64NearestDelta2-2   	   40401	     29710 ns/op	 275.73 MB/s	       3 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/encoding	7.589s

Result 2 parsed
Changing directory to dir1: /home/benchUser/other/lib/encoding
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkUnmarshalInt64NearestDelta2$]
Benchmark 1 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/encoding
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkUnmarshalInt64NearestDelta2-2   	   36848	     32614 ns/op	 251.18 MB/s	       3 B/op	       0 allocs/op
BenchmarkUnmarshalInt64NearestDelta2-2   	   36831	     32596 ns/op	 251.32 MB/s	       3 B/op	       0 allocs/op
BenchmarkUnmarshalInt64NearestDelta2-2   	   36795	     32559 ns/op	 251.60 MB/s	       3 B/op	       0 allocs/op
BenchmarkUnmarshalInt64NearestDelta2-2   	   36871	     32533 ns/op	 251.81 MB/s	       3 B/op	       0 allocs/op
BenchmarkUnmarshalInt64NearestDelta2-2   	   36775	     32569 ns/op	 251.53 MB/s	       3 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/encoding	7.664s

Result 1 parsed
Benchmark run succesful
53 / 182 done
### Execute Benchmark: /lib/logstorage/encoding_timing_test.go::BenchmarkStringsBlockUnmarshaler_Unmarshal
x is 0
Changing directory to dir1: /home/benchUser/other/lib/logstorage
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkStringsBlockUnmarshaler_Unmarshal$]
Benchmark 1 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/logstorage
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkStringsBlockUnmarshaler_Unmarshal-2   	  194678	      5623 ns/op	 595.43 MB/s	       0 B/op	       0 allocs/op
BenchmarkStringsBlockUnmarshaler_Unmarshal-2   	  195116	      5584 ns/op	 599.56 MB/s	       0 B/op	       0 allocs/op
BenchmarkStringsBlockUnmarshaler_Unmarshal-2   	  199011	      5789 ns/op	 578.33 MB/s	       0 B/op	       0 allocs/op
BenchmarkStringsBlockUnmarshaler_Unmarshal-2   	  215220	      5434 ns/op	 616.15 MB/s	       0 B/op	       0 allocs/op
BenchmarkStringsBlockUnmarshaler_Unmarshal-2   	  215680	      5480 ns/op	 610.97 MB/s	       0 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/logstorage	6.006s

Result 1 parsed
Changing directory to dir2: /home/benchUser/latest/lib/logstorage
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkStringsBlockUnmarshaler_Unmarshal$]
Benchmark 2 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/logstorage
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkStringsBlockUnmarshaler_Unmarshal-2   	  198408	      5487 ns/op	 610.20 MB/s	       0 B/op	       0 allocs/op
BenchmarkStringsBlockUnmarshaler_Unmarshal-2   	  193315	      5495 ns/op	 609.24 MB/s	       0 B/op	       0 allocs/op
BenchmarkStringsBlockUnmarshaler_Unmarshal-2   	  175893	      5865 ns/op	 570.82 MB/s	       0 B/op	       0 allocs/op
BenchmarkStringsBlockUnmarshaler_Unmarshal-2   	  215066	      5509 ns/op	 607.73 MB/s	       0 B/op	       0 allocs/op
BenchmarkStringsBlockUnmarshaler_Unmarshal-2   	  203175	      5446 ns/op	 614.81 MB/s	       0 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/logstorage	6.764s

Result 2 parsed
Benchmark run succesful
54 / 182 done
### Execute Benchmark: /lib/bloomfilter/filter_timing_test.go::BenchmarkFilterHasMiss
x is 1
Changing directory to dir2: /home/benchUser/latest/lib/bloomfilter
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkFilterHasMiss$]
Benchmark 2 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/bloomfilter
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkFilterHasMiss/maxItems=1000-2         	    8040	    147031 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000-2         	    8181	    146902 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000-2         	    8144	    146968 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000-2         	    8095	    149456 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000-2         	    8060	    147560 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000-2        	    7903	    151199 ns/op	       5 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000-2        	    7976	    149834 ns/op	       5 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000-2        	    7963	    150017 ns/op	       5 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000-2        	    7977	    150056 ns/op	       5 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000-2        	    7987	    149406 ns/op	       5 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=100000-2       	    7478	    157861 ns/op	      54 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=100000-2       	    7630	    159274 ns/op	      53 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=100000-2       	    7362	    157887 ns/op	      55 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=100000-2       	    7564	    159055 ns/op	      54 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=100000-2       	    7549	    157350 ns/op	      54 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000000-2      	    6042	    194689 ns/op	     664 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000000-2      	    5779	    196214 ns/op	     694 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000000-2      	    5841	    196694 ns/op	     687 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000000-2      	    5755	    196746 ns/op	     697 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000000-2      	    5776	    197358 ns/op	     694 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000000-2     	    4028	    304540 ns/op	    9932 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000000-2     	    3945	    301219 ns/op	   10141 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000000-2     	    4070	    296124 ns/op	    9830 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000000-2     	    4063	    293329 ns/op	    9847 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000000-2     	    4070	    299325 ns/op	    9830 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/bloomfilter	35.764s

Result 2 parsed
Changing directory to dir1: /home/benchUser/other/lib/bloomfilter
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkFilterHasMiss$]
Benchmark 1 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/bloomfilter
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkFilterHasMiss/maxItems=1000-2         	    7710	    149093 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000-2         	    8088	    149049 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000-2         	    8130	    149161 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000-2         	    7880	    149226 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000-2         	    7905	    147007 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000-2        	    7933	    149599 ns/op	       5 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000-2        	    7720	    149669 ns/op	       5 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000-2        	    7826	    149432 ns/op	       5 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000-2        	    7964	    149979 ns/op	       5 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000-2        	    7953	    149887 ns/op	       5 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=100000-2       	    7593	    157993 ns/op	      53 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=100000-2       	    7360	    159993 ns/op	      55 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=100000-2       	    7365	    157396 ns/op	      55 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=100000-2       	    7562	    156983 ns/op	      54 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=100000-2       	    7576	    158086 ns/op	      54 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000000-2      	    5100	    198702 ns/op	     787 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000000-2      	    5572	    195031 ns/op	     720 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000000-2      	    5948	    194959 ns/op	     674 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000000-2      	    5814	    196149 ns/op	     690 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=1000000-2      	    5792	    198474 ns/op	     693 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000000-2     	    3968	    302508 ns/op	   10083 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000000-2     	    3945	    304280 ns/op	   10141 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000000-2     	    4094	    306994 ns/op	    9772 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000000-2     	    3943	    305185 ns/op	   10147 B/op	       0 allocs/op
BenchmarkFilterHasMiss/maxItems=10000000-2     	    3945	    301926 ns/op	   10141 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/bloomfilter	34.385s

Result 1 parsed
Benchmark run succesful
55 / 182 done
### Execute Benchmark: /lib/uint64set/uint64set_timing_test.go::BenchmarkMapAddWithAllocs
x is 0
Changing directory to dir1: /home/benchUser/other/lib/uint64set
